name,color,price,preSalePrice,link,category,discountPercentage,productType
Crossover Sports Bra,Desert Sage Green,40.0,,https://us.shop.gymshark.com/products/gymshark-crossover-sports-bra-desert-sage-green-ss23,Women,,Bra
Elevate Cycling Shorts,Willow Green,48.0,,https://us.shop.gymshark.com/products/gymshark-elevate-cycling-shorts-willow-green-ss23,Women,,Shorts
Elevate Asymmetric Tank,Desert Sage Green,38.0,,https://us.shop.gymshark.com/products/gymshark-elevate-asymmetric-tank-desert-sage-green-ss23,Women,,Tank
Elevate Flared Leggings,Evening Blue,68.0,,https://us.shop.gymshark.com/products/gymshark-elevate-flared-leggings-evening-blue-ss23,Women,,Leggings
Elevate Leggings,Evening Blue,64.0,,https://us.shop.gymshark.com/products/gymshark-elevate-leggings-evening-blue-ss23,Women,,Leggings
Elevate Longline Sports Bra,Evening Blue,44.0,,https://us.shop.gymshark.com/products/gymshark-elevate-longline-sports-bra-evening-blue-ss23,Women,,Bra
Elevate 3/4 Sleeve Crop Top,Brushed Brown,56.0,,https://us.shop.gymshark.com/products/gymshark-elevate-3-4-sleeve-crop-top-brushed-brown-ss23,Women,,Top
Longline Sports Bra,Truffle Brown,40.0,,https://us.shop.gymshark.com/products/gymshark-longline-sports-bra-truffle-brown-ss23,Women,,Bra
Longline Sports Bra,Brick Red,40.0,,https://us.shop.gymshark.com/products/gymshark-longline-sports-bra-brick-red-ss23,Women,,Bra
Elevate Cycling Shorts,Evening Blue,48.0,,https://us.shop.gymshark.com/products/gymshark-elevate-cycling-shorts-evening-blue-ss23,Women,,Shorts
Adapt Camo Seamless Long Sleeve Top,Lava | River Stone Grey/Evening Blue,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-long-sleeve-top-river-stone-grey-evening-blue-ss23,Women,,Top
Crossover Sports Bra,Navy,40.0,,https://us.shop.gymshark.com/products/gymshark-crossover-sports-bra-navy-ss23,Women,,Bra
Crossover Sports Bra,Slate Lavender,40.0,,https://us.shop.gymshark.com/products/gymshark-crossover-sports-bra-slate-lavender-ss23,Women,,Bra
Elevate Top,Sandy Brown,44.0,,https://us.shop.gymshark.com/products/gymshark-elevate-top-sandy-brown-ss23,Women,,Top
Elevate 3/4 Sleeve Crop Top,Desert Sage Green,56.0,,https://us.shop.gymshark.com/products/gymshark-elevate-3-4-sleeve-crop-top-desert-sage-green-ss23,Women,,Top
Longline Sports Bra,Tropic Green,40.0,,https://us.shop.gymshark.com/products/gymshark-longline-sports-bra-tropic-green-ss23,Women,,Bra
Crossover Sports Bra,Thunder Blue,40.0,,https://us.shop.gymshark.com/products/gymshark-crossover-sports-bra-thunder-blue-ss23,Women,,Bra
Crossover Sports Bra,Scandi Pink,40.0,,https://us.shop.gymshark.com/products/gymshark-crossover-sports-bra-scandi-pink-ss23,Women,,Bra
Rest Day Seamless Bralette,Oak Brown,38.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-seamless-bralette-oak-brown-ss23,Women,,Bralette
Rest Day Seamless Midi Tank,Pomegranate Red,44.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-seamless-midi-tank-pomegranate-red-ss23,Women,,Tank
Rest Day Seamless Midi Tank,Oak Brown,44.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-seamless-midi-tank-oak-brown-ss23,Women,,Tank
Adapt Camo Seamless Leggings,Black/Onyx Grey,64.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-leggings-black-onyx-grey-aw22,Women,,Leggings
Adapt Camo Seamless Lace Up Back Top,Black/Onyx Grey,50.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-lace-back-top-black-onyx-grey-aw22,Women,,Top
Training Shorts,Camo Green Print,28.0,,https://us.shop.gymshark.com/products/gymshark-training-shorts-camo-green-print,Women,,Shorts
Sport Sports Bra,Orange Print,24.5,35.0,https://us.shop.gymshark.com/products/gymshark-sport-sports-bra-orange-print-ss22,Women,30.0,Bra
Elevate Longline Sports Bra,Cement Brown Spray Dye,35.2,44.0,https://us.shop.gymshark.com/products/gymshark-elevate-longline-sports-bra-cement-brown-spray-dye-aw22,Women,19.999999999999993,Bra
Elevate Longline Sports Bra,Lakeside Blue Spray Dye,35.2,44.0,https://us.shop.gymshark.com/products/gymshark-elevate-longline-sports-bra-lakeside-blue-spray-dye-aw22,Women,19.999999999999993,Bra
Elevate Longline Sports Bra,Moss Olive,44.0,,https://us.shop.gymshark.com/products/gymshark-elevate-longline-sports-bra-moss-olive-aw22,Women,,Bra
Elevate Longline Sports Bra,Rose Brown,44.0,,https://us.shop.gymshark.com/products/gymshark-elevate-longline-sports-bra-rose-brown-aw22,Women,,Bra
Adapt Marl Seamless Leggings,Archive Brown/Cherry Brown,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-adapt-marl-seamless-leggings-archive-brown-cherry-brown-aw22,Women,40.0,Leggings
Sweat Seamless Midi Tank,Rich Teal,25.2,36.0,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-midi-tank-rich-teal-aw22,Women,30.000000000000004,Tank
Sweat Seamless Long Sleeve Crop Top,Salsa Red,32.2,46.0,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-long-sleeve-crop-top-salsa-red-aw22,Women,29.999999999999993,Top
Rest Day Sweats Shorts,Steel Blue Marl,32.2,46.0,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-shorts-steel-blue-marl-aw22,Women,29.999999999999993,Shorts
Elevate Cycling Shorts,Lakeside Blue Spray Dye,38.4,48.0,https://us.shop.gymshark.com/products/gymshark-elevate-cycling-shorts-lakeside-blue-spray-dye-aw22,Women,20.000000000000004,Shorts
Adapt Animal Seamless Leggings,Wild | Black,64.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-wild-black-aw22,Women,,Leggings
Elevate Cycling Shorts,Black,48.0,,https://us.shop.gymshark.com/products/gymshark-elevate-cycling-shorts-black-aw22,Women,,Shorts
Elevate Cycling Shorts,Moss Olive,48.0,,https://us.shop.gymshark.com/products/gymshark-elevate-cycling-shorts-moss-olive-aw22,Women,,Shorts
Sweat Seamless Midi Tank,Black,36.0,,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-midi-tank-black-aw22,Women,,Tank
Sweat Seamless Long Sleeve Crop Top,Black,46.0,,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-long-sleeve-crop-top-black-aw22,Women,,Top
Vital Seamless 2.0 V Neck Sports Bra,Black Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-v-neck-sports-bra-black-marl-aw22,Women,,Bra
Adapt Marl Seamless Leggings,Atlantic Blue/Shark Blue,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-adapt-marl-seamless-leggings-atlantic-blue-shark-blue-aw22,Women,40.0,Leggings
GS Power Original Leggings,Moss Olive Print,39.2,56.0,https://us.shop.gymshark.com/products/gs-power-original-leggings-moss-olive-print-aw22,Women,29.999999999999993,Leggings
Adapt Animal Seamless Leggings,Reef | Cherry Brown,44.8,64.0,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-reef-cherry-brown-aw22,Women,30.000000000000004,Leggings
Rest Day Sweats Shorts,Blaze Orange Marl,32.2,46.0,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-shorts-blaze-orange-marl-aw22,Women,29.999999999999993,Shorts
Elevate Leggings,Lakeside Blue Spray Dye,51.2,64.0,https://us.shop.gymshark.com/products/gymshark-elevate-leggings-lakeside-blue-spray-dye-aw22,Women,19.999999999999996,Leggings
Elevate Leggings,Moss Olive,64.0,,https://us.shop.gymshark.com/products/gymshark-elevate-leggings-moss-olive-aw22,Women,,Leggings
Elevate Cycling Shorts,Rose Brown,48.0,,https://us.shop.gymshark.com/products/gymshark-elevate-cycling-shorts-rose-brown-aw22,Women,,Shorts
Studio Shorts,Apple Green,27.0,45.0,https://us.shop.gymshark.com/products/gymshark-studio-shorts-apple-green-ss22,Women,40.0,Shorts
GS Power Original Leggings,Coastal Blue,42.0,60.0,https://us.shop.gymshark.com/products/gs-power-original-leggings-coastal-blue-aw22,Women,30.0,Leggings
Adapt Animal Seamless Leggings,Reef | Winter Teal,44.8,64.0,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-reef-winter-teal-aw22,Women,30.000000000000004,Leggings
Sweat Seamless Midi Tank,Baked Maroon,25.2,36.0,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-midi-tank-baked-maroon-aw22,Women,30.000000000000004,Tank
Elevate Leggings,Cement Brown Spray Dye,51.2,64.0,https://us.shop.gymshark.com/products/gymshark-elevate-leggings-cement-brown-spray-dye-aw22,Women,19.999999999999996,Leggings
GS Power Ribbed Midi Tank,Glitch Yellow,36.0,,https://us.shop.gymshark.com/products/gs-power-ribbed-midi-tank-glitch-yellow-aw22,Women,,Tank
Bandeau Sports Bra,White,30.0,,https://us.shop.gymshark.com/products/gymshark-bandeau-sports-bra-white-ss22,Women,,Bra
Vital Seamless 2.0 1/2 Zip Pullover,Black Marl,30.0,50.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-1-2-zip-pullover-black-marl-aw22,Women,40.0,Pullover
Sweat Seamless Long Sleeve Crop Top,Rich Teal,32.2,46.0,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-long-sleeve-crop-top-rich-teal-aw22,Women,29.999999999999993,Top
Sweat Seamless Sports Bra,Fluo Lime,32.2,46.0,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-sports-bra-fluo-lime-aw22,Women,29.999999999999993,Bra
Training Sweat Shorts,Pebble Grey,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-pebble-grey-aw22,Women,20.000000000000004,Shorts
Training Sweat Shorts,White,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-white-ss22,Women,20.000000000000004,Shorts
Bandeau Sports Bra,Aloe Green,30.0,,https://us.shop.gymshark.com/products/gymshark-bandeau-sports-bra-aloe-green-aw22,Women,,Bra
Bandeau Sports Bra,Nutmeg Brown,30.0,,https://us.shop.gymshark.com/products/gymshark-bandeau-sports-bra-nutmeg-brown-aw22,Women,,Bra
Elevate Leggings,Rose Brown,64.0,,https://us.shop.gymshark.com/products/gymshark-elevate-leggings-rose-brown-aw22,Women,,Leggings
Training Sweat Shorts,Black,28.0,,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-black-ss22,Women,,Shorts
Vital Seamless 2.0 2-in-1 Shorts,Sorbet Pink Marl,26.4,44.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-in-1-shorts-sorbet-pink-marl-ss22,Women,40.0,Shorts
Adapt Camo Seamless Leggings,Savanna | Griffin Green,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-leggings-savanna-griffin-green-ss22,Women,40.0,Leggings
Vital Seamless 2.0 2-in-1 Shorts,Baked Maroon Marl,30.8,44.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-2-in-1-shorts-baked-maroon-marl-aw22,Women,30.0,Shorts
Training Sweat Shorts,Rosewood Red,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-rosewood-red-aw22,Women,20.000000000000004,Shorts
Vital Seamless 2.0 High Neck Midi Top,Stellar Blue Marl,46.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-high-neck-midi-top-stellar-blue-marl-aw22,Women,,Top
GS Power Minimal Sports Bra,Moss Olive Print,36.0,,https://us.shop.gymshark.com/products/gs-power-minimal-sports-bra-moss-olive-print-aw22,Women,,Bra
Adapt Animal Seamless Leggings,Reef | Black,64.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-reef-black-aw22,Women,,Leggings
Adapt Animal Seamless Crop Tank,Reef | Cherry Brown,48.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-crop-tank-reef-cherry-brown-aw22,Women,,Tank
Vital Seamless 2.0 High Neck Midi Top,Black Marl,46.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-high-neck-midi-top-black-marl-aw22,Women,,Top
Adapt Fleck Seamless Leggings,Mineral | Black,60.0,,https://us.shop.gymshark.com/products/gymshark-adapt-seamless-leggings-fleck-black,Women,,Leggings
Studio Tank,Dragon Pink,22.5,45.0,https://us.shop.gymshark.com/products/gymshark-studio-tank-dragon-pink-ss22,Women,50.0,Tank
Elevate Woven Jacket,Coin Grey Spray Dye,51.8,74.0,https://us.shop.gymshark.com/products/gymshark-elevate-woven-jacket-coin-grey-spray-dye-aw22,Women,30.000000000000004,Jacket
Elevate Woven Jacket,Cement Brown Spray Dye,51.8,74.0,https://us.shop.gymshark.com/products/gymshark-elevate-woven-jacket-cement-brown-spray-dye-aw22,Women,30.000000000000004,Jacket
Training Leggings,Coastal Blue,30.4,38.0,https://us.shop.gymshark.com/products/gymshark-training-leggings-coastal-blue-aw22,Women,20.000000000000004,Leggings
Vital Seamless 2.0 2-in-1 Shorts,Pearl Blue Marl,30.8,44.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-2-in-1-shorts-pearl-blue-marl-aw22,Women,30.0,Shorts
Elevate All In One ,Cement Brown Spray Dye,56.0,70.0,https://us.shop.gymshark.com/products/gymshark-elevate-all-in-one-cement-brown-spray-dye-aw22,Women,20.0,One
Adapt Animal Seamless Leggings, Wild | Iguana Green,64.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-wild-iguana-green-aw22,Women,,Leggings
Vital Seamless 2.0 V Neck Sports Bra,Stellar Blue Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-v-neck-sports-bra-stella-blue-marl-aw22,Women,,Bra
GS Power Ribbed Midi Tank,Sweet Pink,36.0,,https://us.shop.gymshark.com/products/gs-power-ribbed-midi-tank-sweet-pink-aw22,Women,,Tank
Adapt Camo Seamless Sports Bra,Pebble Grey/Soul Brown,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-sports-bra-pebble-grey-soul-brown-aw22,Women,,Bra
Bandeau Sports Bra,Pearl Blue,30.0,,https://us.shop.gymshark.com/products/gymshark-bandeau-sports-bra-pearl-blue-aw22,Women,,Bra
Flex Strappy Sports Bra,Medallion Yellow/White Marl,36.0,,https://us.shop.gymshark.com/products/gymshark-flex-strappy-sports-bra-medallion-yellow-white-marl-aw22,Women,,Bra
Training Cycling Shorts,Black,28.0,,https://us.shop.gymshark.com/products/gymshark-training-cycling-shorts-black-ss22,Women,,Shorts
Training Sweat Shorts,Firefly Green,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-firefly-green-ss22,Women,29.999999999999993,Shorts
Training Sweat Shorts,Maya Blue,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-maya-blue-ss22,Women,29.999999999999993,Shorts
Training Loose Fit Shorts,Aqua Blue,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-loose-fit-shorts-aqua-blue-aw22,Women,20.000000000000004,Shorts
Adapt Animal Seamless Leggings,Wild | Musk Lilac,64.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-wild-musk-lilac-aw22,Women,,Leggings
Training Leggings,Obsidian Green,38.0,,https://us.shop.gymshark.com/products/gymshark-training-leggings-obsidian-green-aw22,Women,,Leggings
Vital Seamless 2.0 High Neck Midi Top,Woodland Green Marl,46.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-high-neck-midi-top-woodland-green-marl-aw22,Women,,Top
GS Power Original Leggings,Black,56.0,,https://us.shop.gymshark.com/products/gs-power-original-leggings-black-aw22,Women,,Leggings
Studio 7/8 Leggings,Hibiscus Pink,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-studio-leggings-hibiscus-pink-ss22,Women,40.0,Leggings
Adapt Ombre Seamless Shorts,Triangle | Taupe Grey Print,27.0,45.0,https://us.shop.gymshark.com/products/gymshark-adapt-ombre-seamless-shorts-triangle-taupe-grey-print-ss22,Women,40.0,Shorts
Adapt Animal Seamless Sports Bra, Wild | Black,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-sports-bra-wild-black-aw22,Women,,Bra
GS Power Original Tight Shorts,Coastal Blue,46.0,,https://us.shop.gymshark.com/products/gs-power-original-tight-shorts-coastal-blue-aw22,Women,,Shorts
Minimal Sports Bra,Hoya Green,30.0,,https://us.shop.gymshark.com/products/gymshark-minimal-sports-bra-hoya-green-aw22,Women,,Bra
Retake Sweat Crew,Black,42.0,70.0,https://us.shop.gymshark.com/products/gymshark-retake-sweat-crew-black-aw22,Women,40.0,Crew
Adapt Animal Seamless Leggings,Firefly Yellow,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-firefly-yellow-ss22,Women,40.0,Leggings
Pause Knitwear Pants,Black/Onyx Grey,80.0,,https://us.shop.gymshark.com/products/gymshark-pause-knitwear-joggers-black-onyx-grey-aw22,Women,,Pants
Social Club Oversized T-Shirt,Cherry Brown,36.0,,https://us.shop.gymshark.com/products/gymshark-social-club-oversized-t-shirt-cherry-brown-aw22,Women,,T-shirt
Rest Day Sweats Cropped Pullover,Steel Blue Marl,56.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-cropped-pullover-steel-blue-marl-aw22,Women,,Pullover
Adapt Camo Seamless Track Jacket,Moss Olive/Aloe Green,48.0,80.0,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-track-jacket-moss-olive-aloe-green-aw22,Women,40.0,Jacket
Social Club Bandeau,Rose Brown,38.0,,https://us.shop.gymshark.com/products/gymshark-social-club-bandeau-rose-brown-aw22,Accessory,,Other
Ruched Sports Bra,Turmeric Yellow,30.0,,https://us.shop.gymshark.com/products/gymshark-ruched-sports-bra-turmeric-yellow-aw22,Women,,Bra
Elevate All In One ,Rose Brown,70.0,,https://us.shop.gymshark.com/products/gymshark-elevate-all-in-one-rose-brown-aw22,Women,,One
Adapt Camo Seamless Track Jacket,Black/Light Grey,48.0,80.0,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-track-jacket-black-light-grey-aw22,Women,40.0,Jacket
Rest Day Sweats Cropped Pullover,Blaze Orange Marl,33.6,56.0,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-cropped-pullover-blaze-orange-marl-aw22,Women,40.0,Pullover
Training 7/8 Leggings,Lakeside Blue,30.4,38.0,https://us.shop.gymshark.com/products/gymshark-training-7-8-leggings-lakeside-blue-aw22,Women,20.000000000000004,Leggings
Training Leggings,Pepper Red,30.4,38.0,https://us.shop.gymshark.com/products/gymshark-training-leggings-pepper-red-aw22,Women,20.000000000000004,Leggings
Adapt Animal Seamless Sports Bra,Wild |  Musk Lilac,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-sports-bra-wild-musk-lilac-aw22,Women,,Bra
GS Power Long Sleeve T-Shirt,Moss Olive,46.0,,https://us.shop.gymshark.com/products/gs-power-long-sleeve-t-shirt-moss-olive-aw22,Women,,T-shirt
Rest Day Sweats Shorts,Black Core Marl,46.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-shorts-black-core-marl-aw22,Women,,Shorts
Seamless Scoop Neck Bralette,Golden Light Brown,20.0,,https://us.shop.gymshark.com/products/gymshark-seamless-high-neck-bralette-golden-light-brown-ss22,Women,,Bralette
Bow Scrunchie,Sweet Pink,9.6,12.0,https://us.shop.gymshark.com/products/gymshark-bow-scrunchie-sweet-pink-aw22,Accessory,20.000000000000004,Other
Pause Knitwear Hoodie,Black/Onyx Grey,48.0,80.0,https://us.shop.gymshark.com/products/gymshark-pause-knitwear-hoodie-black-onyx-grey-aw22,Women,40.0,Hoodie
Social Club Oversized T-Shirt,Moss Olive,36.0,,https://us.shop.gymshark.com/products/gymshark-social-club-oversized-t-shirt-moss-olive-aw22,Women,,T-shirt
Social Club Joggers,Cherry Brown,44.0,,https://us.shop.gymshark.com/products/gymshark-social-club-joggers-cherry-brown-aw22,Women,,Joggers
Fraction Sports Bra,Hoya Green,34.0,,https://us.shop.gymshark.com/products/gymshark-fraction-sports-bra-hoya-green-aw22,Women,,Bra
Elevate Asymmetric Tank,Black,38.0,,https://us.shop.gymshark.com/products/gymshark-elevate-asymmetric-tank-black-aw22,Women,,Tank
Training Cropped Sweater,Black,40.0,,https://us.shop.gymshark.com/products/gymshark-training-cropped-sweater-black-aw22,Accessory,,Other
Training Crop Tank,Black,20.0,,https://us.shop.gymshark.com/products/gymshark-training-crop-tank-black-ss22,Women,,Tank
Rest Day Sweats 1/2 Zip Pullover,Refreshing Green Marl,56.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-1-2-zip-pullover-refreshing-green-marl-aw22,Women,,Pullover
Adapt Camo Seamless Lace Up Back Top,Pebble Grey/Soul Brown,50.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-lace-back-top-pebble-grey-soul-brown-aw22,Women,,Top
Adapt Camo Seamless Shorts,Lava | Storm Red/Cherry Brown,33.6,48.0,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-shorts-storm-red-cherry-brown-aw22,Women,30.0,Shorts
